Item Id,Sentiment,Tweet
637028195250909000,positive,@JadeFrancesAzim Very strong hold - especially given UKIP's showing in the Barnsley seats in May.
637051515727937000,positive,@SLATUKIP  We're on fire at the moment: we've a Tory government by UKIP design implementing our great #ukipmanifesto &amp; the 1st #Brexit vote
637159473262559000,neutral,@johnnewbery485 @Bikeyjezmo @SLATUKIP  Your efforts would be better placed against that lot than UKIP. We're maturing into the 3rd party
637185342655741000,negative,Not Available
637331439634223000,neutral,and the 40 seats Labour lost in Scotland?...not to UKIP... https://t.co/mB0MgkM2sN
637555640307712000,negative,"@steven_winstone UKIP is undoubtedly a threat to Labour, not so Tories but Plaid may well hop into bed with Labour to gain power."
637689217154478000,neutral,@gazborangers @HumzaYousaf May well but is it coincidence that UKIP and England more on the right where &amp; popular &amp; less up here?
637737485695610000,negative,"FFS. Enough. Fuck the Daily Mail, The Sun, UKIP, Front National and all other reactionary purveyors of hatred.... http://t.co/jTrLHGCHxh"
637775514896306000,negative,"@meldrum @iainmartin1 65-70% of Tory &amp; UKIP voters still want to renationalise the railways, as do the 1st &amp; 2nd place cands for Lab Leader."
637926163030089000,negative,Not Available
637948930324606000,positive,"BBC News - Theresa May: Free EU movement 'for those with jobs' http://t.co/KyoqhvwpL9 quite right Theresa, come and join UKIP"
637957234455134000,negative,"May continues to disguise her ""UK out of EU"" view. She should do the honourable thing and resign and join UKIP. https://t.co/vQfaLYG4g6"
637971755580133000,negative,"@sweeneyuk1 @roxley @DouglasCarswell @Telegraph that's the problem with UKIP, they want all other EU countries to put UK citizens above 1st."
637976497731600000,neutral,At last Theresa May says something must be done about immigration- UKIP are winning the argument http://t.co/sjZbogLiWR
637986204210831000,negative,Theresa May Calls For Curbs To EU Free Movement and usurps many UKIP ideas in the process: http://t.co/j1fZfP89pm
638011715075055000,negative,so theresa may has today publicly said the same thing as what nigel farage and UKIP get attacked for saying ??
638092283628384000,negative,@pperrin @nellesapelle Very wise. Hard to see UKIP going any further tho. Lab &amp; Tory split may open up new space like you said.
638344212933701000,negative,"So Twitter, who do you think will be 1st Labour MP to announce they are leaving for UKIP on September 12th?? #JezWeCan"
638608937445683000,neutral,Electoral Commission will decide which is the official 'NO' campaign and it may not be UKIP's #brexit #eu #euref
638704235736137000,neutral,@Alexicon83 @guardian Have you ever been to Scotland You may not realise UKIP is nothing here. Stick to your core voters of tinfoil heads
639050147729666000,positive,"Looking forward to Friday, on the guest list for UKIP's ""No"" launch for the referendum #UKIP"
639183043794726000,neutral,@tom_armstrong just a bit of Wednesday evening Bantz. Even if voting UKIP meant York win the league I wouldn't
639199695374581000,negative,My Ma's so fucking UKIP. She may as well be smoking Bensons and sipping John Smith's ale as she's giving off about the Chinese
639222713710604000,neutral,Not Available
639331790629535000,neutral,"Cameron's gone full UKIP, then. Will head off Corbyn threat by going far right. http://t.co/OjSUgMWZOL"
639368543688114000,neutral,"British Social Attitudes: ""3/4 of UKIP supporters (76%) believe there is one law for the rich and one for the poor"" http://t.co/D5MIYov4f6"
639396615783075000,neutral,Big announcement tomorrow at 12:00 regarding UKIP's biggest ever outreach campaign to get the UK out of the EU. https://t.co/7SM16BBPvN
639405068895154000,positive,Not Available
639443845890093000,negative,UKIP may be out of the news but they are as poisonous as ever https://t.co/5MI5s1BvDK One of their parliamentary candidates
639482219187314000,negative,"UKIP boy may have deleted his Twitter profile, but those screenshots will be with him forever."
639495279910252000,negative,@Rockerq They will not be safe. We will march on Clapton with lead piping and beat UKIP into the sea.
639508509164470000,neutral,Not Available
639517683873128000,neutral,@IsabelHardman Id be prepared to bet that most Sun readers voted UKIP despite them backing the Tories.
639656031291879000,negative,"We've gone from a country that voted UKIP into 3rd place for total votes, the party looking to seriously cut the amount of people coming in"
639713420636504000,negative,"@Tweet4Labour UKIP polled 2nd in Labour-held seats in the north, if we continue with Tory-lite policies then UKIP will crush us in the north"
639718916705648000,negative,"@GudBadAnFozzy @davidsmith42000 @LBC You said he was the 2nd worst, he isn't &amp; UKIP don't vote on non-UK issues"
639752555707396000,negative,"@paulwaugh to be fair Paul, after SNP, UKIP, Boundary changes &amp; 50 fewer MPs, it may not be leader that's influencing the 80% who disagree"
639764731750973000,neutral,Buzzfeed asks if UKIP loses votes to Corbyn; Farage thinks he'll pick up some Greens/non-voters but a chunk of old Labour vote may go UKIP.
639792015107063000,neutral,"Yes, but UKIP said the Dad only did it for new teeth. Or some other sick nonsense.  https://t.co/s599qsRkcU"
639798848454553000,neutral,@YorksSocialist @robertsjonathan @southcoastbloke Kendall &amp; Cooper would cause a UKIP surge in the north where the party polled 2nd
639828253482594000,negative,"@BaronGraham I understand why people may support them, but I totally despise UKIP. They're racist bigoted beasts, nothing average about that"
639922848556052000,positive,UKIP are the only party offering sensible policies on immigration.  https://t.co/5qza8XTFo6   https://t.co/pgPoVNhOhg
639958985827819000,positive,"UKIP and the Gay Pride March (2015), by Sean Gabb http://t.co/NfNvGB9Bl1  #gaymarriage #gaypolitics #gaypride #libertarian #ukip"
640076240817418000,neutral,While UKIP racists rant &amp; Tories make excuses this is what the British people are doing about  #refugeecrisis  http://t.co/9VPY66tMCZ
640096315721035000,negative,Not Available
640110503155617000,neutral,Great to hear you on BBC5Live on Wednesday. Nearly fell off my chair at UKIP inclusion #bbcbias https://t.co/tOmghdaUGB
640110831842238000,negative,The same ppl who voted UKIP in May are only defending migrants coming to the UK because it seems like the 'conscientious' or 'right' answer.
640274726661828000,negative,"If there were an election tomorrow,UKIP still wouldnt get a great number of MP's,I hate to say it but I think this country is about finished"
640287157815508000,neutral,Remember cameron promised you all this b4 the election 1st class treatment to A/s should have voted UKIP u were warned by Farage
640367578351816000,neutral,"@davidcamerbot  @ed_mili_bot will tomorrow lie about UKIP's record, and try again to appeal to North London's champagne socialist clique!"
640757161019228000,neutral,Never forget. UKIP share a platform in the EU Parliament with these. Hope UKIP voters are suitably ashamed. http://t.co/99khTJeJsl
640862568534437000,neutral,Not Available
641131415875256000,positive,Thursday Blackheath By Election. Vote UKIP. You know it makes sense. http://t.co/Xxb1AKBEbT
641175713257771000,neutral,@Tim_Aker I think an emergency council meeting is needed. We trusted UKIP at the last election and there's an important by election Thursday
641228611870150000,neutral,"""@DavidJo52951945: I hope UKIP's Thanet Council refuse to take any refugees or immigrants &amp; say they are putting the needs of Brits 1st"""
641304761401278000,negative,Deplorable and wrong-headed comments by Bristol's only UKIP councillor. I hope he loses his seat in May and UKIP fold http://t.co/l4k1GggRlm
641591752726609000,positive,Looking forward to @OwenJones84 becoming a Tories or indeed UKIP leader one day....... http://t.co/EqE5JvTesW
641641295606366000,positive,@freedmanhp4 @JohnRentoul @lordbonkers May be good news for UKIP too though Corbyn is the most Eurosceptic leader since Michael Foot.
628331336596619000,neutral,"Krav maga.. Valentine's park.. The ultimate self defence system... Straight from the source"" Israel "" This Thursday. "" Our life is sacred """
628346284361973000,positive,"@Hurricane_Val @MikeDoocyFox4 Thanks for watching, Valentine! We hope you enjoyed Sports Sunday on @FOX4"
628371110485209000,neutral,when there are zero posts about Valentine's Day because it's august 3rd https://t.co/hdhRutwqjJ
628470855463383000,positive,"2 birthdays, Valentine's day and now gonna see @ItsBMcKnight a 4th time for my anniversary on Thursday and I'm so excited! Can't wait!!"
628649511838162000,neutral,"@TheSportsHernia it's Hogan / Andre / ??? / Bigelow / Honkytonk / Macho, right?   3rd guy might be Valentine."
628773746871017000,neutral,Not Available
628779192532889000,positive,Not Available
628784144269594000,positive,Everyone went to go see J.Cole on Monday and I'm out here about to go see Slipknot and Bullet for my Valentine tomorrow.
628792713488543000,positive,"So #Deadpool comes out on Feb 12th. If you ask me, it's the perfect movie for a Valentine's date."
628835253881147000,neutral,So actually going on a date for the first time since valentine's tomorrow would be nice too bad I don't have anyone to go
629095993041113000,neutral,While everyone is enjoying Valentine's day I'm going to be watching Deadpool for the 5th time
629426028037869000,neutral,"Hi my name is Andrew ""I may be a dick but I sure ain't an asshole"" Valentine. How do you do?"
629426040889327000,neutral,"Apparently, I wrote an article thingy about Valentine's to post on the 14th of Feb but completely forgot about it. Cool."
629562524489285000,neutral,The first time I told someone that I had an interest in girls was at an 8th grade Valentine's day dance. I was there with my friend gabby
629690358742523000,positive,.@riiri_senpai Nice! I may get Valentine as well. Undecided. May get it at a later date. There's quite a few I want to be honest.
629794562576359000,positive,How cool is this! @radleigh Valentine was on with us 7/26/2015 &amp; on August 7th 2014! You can listen in! !http://t.co/ZkTYC2ctZo #Angels
630113607913742000,positive,Anybody wanna see bullet for my Valentine with me this October??
630118917629964000,neutral,"@SwagmastrCollin og doge is 4th of july, other doge is valentine's day, kaylei's is today"
630175161002643000,neutral,"Tomorrow is Valentine's day, and I can honestly say it's not going to be the worst Valentine's day I've ever had. #ObviousChild"
630406522896547000,positive,Hoping to mate going Tuesday! Loads of us going to Blackpool if u can get the pass on Valentine's #priorities https://t.co/r3qPsK67T4
630524936176705000,neutral,"Ruby falls, the summer break, Valentine's day, Friday's, when I use to sneek on Wednesday and Saturdays; it's nothing, just a waste of time?"
630576333807091000,positive,I remember How to Make It in America premiered on Valentine's day in 2010. A Sunday. Two days later I met Paul Bailey. :3
630600913141436000,positive,"I'll never forget Valentine's Day back in 8th grade, like seriously I got the cutest present ever! No one will ever be compared to you"
630833107411845000,neutral,"Have you ever been to Valentine &amp; co, 3rd floor shakespear house 7 shakespear road, #london, n3 1xe? There is 1 company."
631293226498945000,positive,Thought I had to wait till the 14th for bullet for my Valentine's new album to release. I got it now! #fuckyes #venom
631592969053859000,positive,"#Blazers will spend NYE in Utah vs #Jazz, Play #Wizards on MLK day (Jan. 18) ..good news tho: Team is off Valentine's Day &amp; April Fool's Day"
631844199093129000,positive,Tomorrow is Friday. You know what that means! We've got a lot to look forward to- the new Bullet for my Valentine... http://t.co/wytKWJN2Fu
632022549027688000,neutral,"Valentine practiced for first time Thursday night: ""Even if it was my first day, I felt good running around and flying around"" #Huskers"
632045487432970000,positive,@WTFWJOSHD I'm gonna listen in the morning. So far the new Miss May I is my album of the year followed by the new Bullet for my Valentine
632391299912433000,neutral,Not Available
632442694808145000,neutral,Sorry can't make it to work tomorrow. Got drunk and started watching live my bloody valentine videos.
632479896766414000,neutral,Not Available
632512554305130000,neutral,Dred going to Archie's on Valentine's day. The goons may crack me too. Independence? That too happy?
632756925516619000,positive,"Tomorrow, on March 14th, one month after Valentine's day, some men in America (try to) celebrate 'Steak and a BJ' day."
632885264864702000,positive,"@PellsPool loving ""Pellsy ambience""!....may make a drink called that in your honour...I think, Valentine's Ginger, shot of rum, some mint..."
632939558598905000,positive,@taylorswift13 See you August 24! My sis in law worked on Valentine's with you! Can't wait! http://t.co/RBa0L1jQxf
633042074879832000,positive,"@massmadesoul RT: ""It's a sunny Sunday. How about taking the Valentine out for a spin? It was designed for ..."" http://t.co/6K36iLFOBW"
633101783527723000,positive,"@bfmvofficial @TheBrangwyn Anyone selling tickets for Bullet for my Valentine in Swansea, OCT 20th?? Left it too late to order. Contact me."
633130810598518000,positive,"My Name is Jaehyun, I was born on 14th of February 1997 at the same time with Valentine day. I'm originally came from Seoul -c-"
633273650674814000,neutral,I passed through the intersection of Ellis and Valentine this morning. Seriously. I'll get a better photo tomorrow. http://t.co/1z8NnZvLbK
633331291514097000,neutral,"@CrazyClownpiece Don't worry, i'll just say... Funny Valentine uses the American Flag. So there may be similarities."
633369499350102000,positive,There may be a reason this flower only grows on an island. Not exactly the flower you bring home on Valentine's day https://t.co/seLkR2PlX7
633380644001742000,positive,James Bland I'll take this for our 21st anniversary and valentine's day.....but pink roses please http://t.co/yXKAqBpbM4
633621599879430000,positive,"Why do people make such a big deal out of being alone on Valentine's day? Look, you may not have a lover but theres chocolate"
633735922719178000,positive,8/18 McCARTNEY Jiyuugaoka Tokyo TOKYO WINGS  1st My Valentine  Let me roll it No more lonely night  Old brown... http://t.co/SyIOCnRqQM
633751103629193000,positive,Another Tuesday afternoon treat brought to you by the way back machine. A super early performance of Valentine. https://t.co/jxT0ptboka
633989745266282000,positive,http://t.co/019iJeWVDc: Friday Feb 14th 2014 ~ Valentine's day &amp; Full Moon on the same day.Traditionally know... - http://t.co/VYRtuvWixL
634005415978627000,positive,Fulton Horse Sale is on Friday!  Welcome to Valentine to all the buyers! http://t.co/dq75VERLth
634032603201323000,neutral,@Becky_Petron #OscarPistorius may not be home with a new girlfriend &amp; powder room door by Valentine's day after all. https://t.co/CLkZu8fMWQ
634187820484001000,positive,tomorrow is my last day in Valentine!!!
634246431033925000,neutral,@GMB 'Venom' is Bullet for my Valentine's 5th album...not their 3rd. Just thought you should know....
634275104709435000,positive,Do you know? On August 20th is the Chinese valentine's day I wish you all a happy valentine's day http://t.co/FF5pt46yoj
634352108364529000,neutral,"why are people liking my valentine's day cards, it's august"
634356634664443000,negative,"@joerexrode Sorry, Joe, but the only way this team finishes 7th in the Big Ten would be major injuries to Valentine, Harris and Tum..."
634425212335816000,positive,"Throwback Thursday  sophomore year of high school.Taken on my mom's birthday, delivered in time for Valentine's day. http://t.co/cNKoN4JID2"
634432237027655000,neutral,Making plans to go away for my 18th is proving more difficult than I first thought. Why does it fall on Valentine's weekend and half term?
634480922843189000,neutral,@cassieclare  is he Valentine? May be the fairies Bring him back to the dead and he became in a zombie-fairy-sh Who plains World domination?
634518424383827000,positive,"@hajones33 @dawnstaley @SpursFeathers @SECNetwork Luckily the game is the night after on Feb 15, so I can spend Valentine's with my wife :)"
634560302034518000,positive,"This guy needs an editor, lol. He still thinks Valentine manages the Mets. He has not in about 10 yrs @RantSports http://t.co/UMD4RWQYI0"
634882991433449000,positive,"Now every february you'll be my  valentine, valentine let's go all the way tonight, no regrets, just love we can dance until we dien"
634936207114289000,positive,"What a ripper game, Friday night O/35 Js, Shortland v Valentine, nothing left on the bench, all in Semi Final.... http://t.co/2UIzapM2RV"
634984305073061000,positive,"Sadly, the Christmas and NYE turn up will be real af. Then valentine's day &amp;&amp; my 23rd. Then I'm done"
635021140730249000,positive,"5 Star: Kimberly3696 . "" I was able to enjoy an awesome belated Valentine's dinner with my husband last Saturday... http://t.co/lJJYx9oyH6"
635032466659540000,positive,"Before you met me.I was all right but things.Were kinda heavy.You brought me to life.Now every February.You'll be my Valentine, Valentine."
635213735284477000,positive,"I told my mom I wanted to stay in a hotel for my 18th with people, but my birthdays on Valentine's :-)) lucky me"
635280748132585000,positive,Not Available
635432045905342000,positive,Not Available
635953968380686000,positive,Credits to phenomenal retired English teacher Jan Knispel from Valentine for the great analogy #mohreng
636361464891183000,neutral,"Who watched the special Valentine's day 'dinner with asim' on ary musik, this feb?  P.s I got something very... http://t.co/xeqKRqavgk"
636756702638026000,positive,@Glam_And_Gore wanna hang out on Valentine's Day BC it's my 21st birthday and I wanna party
636774312062619000,negative,@steve196508 Evrn worse for people born around 14th November. Just the result of a Valentine's shag.
636897294600810000,positive,"12 years ago today, this guy asked me to be his girlfriend. You're welcome for the 7th grade Valentine's dance photo. http://t.co/tELb488j6j"
637133817145200000,neutral,At Uni I waited until Feb 14 to pick up my birthday post so I looked like a Valentine in demand. A horse with 3 legs is less lame.
637234589489102000,neutral,"Valentine: It may all prove to be true. Hannah: It can't prove to be true, it can only not prove to be false yet."
637439565549170000,positive,Hold up My Bloody Valentine takes place on a Friday the 13th? Come on.
637651180399693000,positive,Valentine (HS). @OnlyBeavers_ Have you seen these amusing Niall Horan images? You may like: http://t.co/KWgALbLRLw
637848793577357000,negative,Remember when I bought cute ass lingerie for valentine's day &amp; my boyfriend sat me down &amp; watched Sin City instead of fucking my brains out?
638211337361989000,positive,@BBFanish I wonder if he is going to pass her a Valentine in class tomorrow!
638405805394534000,neutral,How @Kathleen01930 Valentine went from Boston to the South Pacific in 500 pages on #BestSellingReads #MondayBlogs http://t.co/qikYOkwOB0
638463401631588000,neutral,"Tom Izzo says on @DrivewithJack from Italy that Valentine was out of legs in 4th qtr yesterday, didn't want him hurt so decided to sit him."
638463776212303000,negative,Valentine's day may be rather depressing for me but I barely get to see this...
638681348845240000,negative,Not Available
639042460635688000,positive,"WEDNESDAY SPECIALS: $2.00 OFF!  ~""VALENTINE"" VEGETARIAN SANDWICH with mushrooms, tomato, red onion, roasted red... http://t.co/oSR6or0fNG"
639261808574902000,negative,"I hope that guy goes all out for Valentine's Day. The fkn works. Then a few days before feb 14 he checks her phone, and sees a few messages"
639598393560461000,negative,Valentine?!...it ain't even close to February yet...
639707752315650000,neutral,"valentine's day. my friend tuk a girl out. she showd up wit her friend. both of dem came with 100 naira. @miladyy__: Ladies, always take mon"
639709590913847000,positive,"My release ""schedule"" for the next 2-3 days (before I move): Three pics of @ShippuCakes , The Phinal Phreddy, April, and Valentine."
639900354386206000,positive,It's Friday and today we have a Fashion Bomber and Bombshell of the Day combo! Thoughts on Morenike and Valentine... http://t.co/DFF6hZGyeB
640198745456558000,positive,I've always related so much to Ender and Valentine all through my life.  I remember writing to OSC in 4th grade about it.
640324637075894000,positive,.@rebs_0 Valentine was the first PTX song that I ever sat down to listen to and it made me emotional and touched my heart and idk why
640659816420102000,positive,Last Sunday without the NFL until Valentine's Day. Thank god.
640673638174187000,negative,One of the infinite reasons why valentine's day is the worst holiday in human existence https://t.co/rTXBO4Dj1x
640822923213828000,positive,Kina Grannis - Valentine w/ @soimjenn Just got my tickets for Kina Grannis live in KL! It's happening on the 25th... http://t.co/RVRsMRmcrD
640978178236936000,positive,"@HeatherMarie40s would rather they were in yours - the Valentine one may still be available, will have to see x"
641119350913499000,positive,November babies are products of Valentine's day. Thats prob why scorpios are so sexual and affectionate
641286059532361000,negative,They think cause they said some vague shit on that Friday in December that when Valentine's day comes around and they're with another girl
641287866484658000,neutral,"J51 likes to put on a show. He's known as the ""Valentine's baby"" because he was first spotted February 13th. http://t.co/Yd97fPfyOM"
641298064427237000,negative,This was the last Sunday without #NFL #football until Valentine's day.
641434250827313000,neutral,@a_m_garcia valentine's day Feb 14. Definitely let me know if you do it.
641490603193167000,neutral,"Let's pretend that its a holiday, boy you know its only temporary. Just a kiss I'm gonna blow away, like a Valentine in February."
627764469729521000,negative,I think I posted surprise incest in the Golden Sun fanfic category once on Valentine's Day. I was a terrible person.
627881680733233000,neutral,"If you love someone, don't shoot them with an arrow. Contrary to Valentine's Day, it does not mean they'll stay. It may mortally wound them."
628074191095492000,neutral,Not Available
628118074328260000,neutral,"In the United States, February is officially Black History Month. It's also the month for Valentine's Day, and,... http://t.co/w61ZPldk2w"
628246278384807000,negative,"@ruraljules If it makes you feeling any better....I got dumped by my 1st boyfriend, by note, right before Valentine's Day. :\"
628520587015663000,positive,@Flawed_Is_Movie Excellent. Maybe we could organise af screening Flawed Is Beautiful - it's our 25th Birthday next Valentine's Day.
628600780975697000,positive,Valentine's Day could be a lovely one for the Blues- a win against Hull may put them within 2 games of the title... http://t.co/S2YUhek3sb
628657111543775000,positive,I just found the teddy bear I got from this kid on Valentine's Day in 7th grade lmfaoo
628773222000009000,positive,I officially have plans for Valentine's Day. And it may or may not be seeing #Deadpool. (#ItTotallyIs.)
628774203362115000,positive,"fuuuuuuck deadpool looks so fuckin cool!!!!!!! I'm excited as fuck!! I'm watching that Friday, Saturday, and Valentine's Day, promise you."
628777747540746000,neutral,"@JimZub lots of babies born in Nov/Dec going to be named Wade/Harley, especially since Deadpool releases on Valentine's Day."
628816586275565000,neutral,"Tomorrow is Valentine's Day, or as we single people like to call it...Thursday."
628893507684540000,positive,"Aww, it comes out in February. Just in time for Valentine's Day, @trickypratt! This looks a-mazing. https://t.co/6TPQw9QBmy"
628921240137240000,neutral,Can it just be Sunday? So I can use my Valentine's Day gift? #HallofFameGame  @steelers
629035692450906000,negative,I get way too hype about October fuck February Halloween is my Valentine's Day
629085719596679000,negative,Dumbass christian thought Valentine's Day was on the 13th... Bye
629143767304568000,positive,Not Available
629236795033657000,negative,"Ruble sliding again today, with dollar cracking above 64 rubles, for first time since Valentine's Day in February. http://t.co/sL7ZYvAGC5"
629315793080049000,positive,Hope it's released on Valentine's Day. February right?  https://t.co/UmUgG1Vwqe
629464041203744000,negative,But then i remembered she's the same hoe that never gave me a Valentine's Day card back in the 4th grade AND stole my scented eraser.
629526024024424000,neutral,6th grade me also gave a girl a stuffed bear for Valentine's Day and like an hour after giving it to her she threw it at me.
629538209886769000,positive,. @DreamingReviews and the 2nd was a Valentine's Day story about Jane and Wallingford. Wonder if any of my tweeps have those 2 files
629560981035745000,positive,"@BxsvdSzn exactly it'll be Friday when my car alarm go off and say ""merry Christmas"" on Valentine's Day"
629949053485367000,positive,"@say_shannon Thank you! And, yes, it's out on Feb 1st in time for Valentine's Day. For reasons.. :) :)"
630142794204639000,positive,@TheSims I hope yall can find it in your heart to release the find love pack from the survey as a gamepack in Feb for Valentine's Day.
630178793001320000,positive,Dad just found a Valentine's Day card I gave him in 1st Grade
630384889561485000,neutral,FINAL REMINDER: All bae applications are due January 31st due to Valentine's Day being the 14th. Late fee: -$20
630473332383739000,positive,"@barlowlookalike @DHGBofficial Aww how lovely!!  I think I may hire you for Valentine's Day to surprise us single girls, he he xxx"
630892641723351000,positive,This is the exact face my girlfriend had when I bought her a Ferrari for Valentine's Day https://t.co/UtQxaQDUWY
630909347183370000,negative,"""The world will end on February 14 in the year 2016."" ""Valentine's Day. Bummer."" http://t.co/vDMMKsq82d"
630967083027853000,neutral,"Simply put, Wednesday and Thursday are going to be busier than a prostitute on Valentine's Day"
631210797234937000,neutral,"I should make dope ass songs for ANC, Valentine's Day, Easter Monday, Youth Day, Mandela Day, Women's Day and... http://t.co/MOwRAIfjPo"
631252216658182000,neutral,@jsdtweets @stefapie I'm SUPER ANNOYED that they are apparently counting the days to Valentine's Day rather than doing 6 months on August 14
631475368357199000,positive,Not Available
631516574587965000,neutral,"Just watching ""Valentine's Day"" while drinking a 2L coke bottle and complaining about my body. Just another casual Wednesday afternoon"
632014320390537000,positive,Make any day Valentine's Day with your loved one! Spice up your Fri-date with our authentic Indian and... http://t.co/vtGezsVt55
632044300306485000,neutral,Not Available
632156391277490000,neutral,it's August 14! you know what that means... only 6 more months until I'm lonely on Valentine's Day again!
632317967200485000,neutral,@jazvalentine_ hello Ms. Valentine. Do you miss the month of February? (Get it? Valentine's Day is in February)....yep...good one Mike
632337424408928000,positive,Not Available
632410506687586000,positive,Hunter: Valentine's Day throwin it back &amp; watchin a bunch of old @jeyyounit11 vids . This was the 1st one I ever seen http://t.co/7oZvBKCtHP
632900882078789000,positive,Got two hours of sleep and I'm wide awake watching Valentine's Day... Not the worst Sunday I guess
633020269683187000,neutral,That was my 1st time at the movies since Valentine's Day when we saw 50 Shades lol
633143255421468000,positive,"valentine's day, jesus christ you got some good 'd' right there https://t.co/kM8Q1kF9Je"
633315721888538000,positive,"@CuriouslyEmily just read your blog on Valentine's Day, cracked me up, think you may be a good follow!"
633331622994034000,neutral,Defense gets its turn in Valentine's Day murder trial: A Philadelphia prosecutor closed his case Monday in the... http://t.co/Lfac8zOEWo
633339935186141000,neutral,@RenzoNoBenzo_94 smh you know Twitter start talking about Valentine's Day in like October
633506460698173000,positive,"@ReticentEva -- Eva had just beat the second task of the Triwizard Tournament, and tomorrow was Valentine's Day; they were allowed to be --"
633675731449585000,positive,"Tomorrow is Valentine's Day! If your guy doesn't hand you a warm, still-beating hobo heart he's just not ready for a serious relationship"
633693812108431000,positive,@AZEALIABANKS make Blossom your comeback single in February on Valentine's Day
634209505329434000,neutral,I know this may sound too early to think about but hopefully next Valentine's Day isn't as awkward as the previous ones lmao
634225922439143000,positive,@eilujnaiboc it's gonna be on Valentine's Day so at least it won't be hot and alright I'll go after your practice Thursday
634273693644906000,positive,"Happy #Double7th! Similar to our Valentine's Day, the Double 7th Festival celebrates all things love... http://t.co/qONos0fb7r"
634281367098945000,neutral,Double Seventh Festival of 2015 falls on August 20. This Festival in China is what Valentine's Day to the western... http://t.co/qWgEpHrsCJ
634300212182315000,positive,Not Available
634300661174173000,positive,I want to see Valentine's Day boxers that say 'may contain traces of nuts'
634323234167635000,positive,&lt;3 Love is in the air.. Today is Valentine's Day in China! Here's everything you need to know: http://t.co/cxgfW2xVpd http://t.co/WG7PdU78fo
634352624737763000,neutral,Not Available
634370089270177000,neutral,I Know for a lot of people it's Valentine's Day but for some it's just SATURDAY
634700833037258000,positive,I still sleep with the teddy bear rob gave me for Valentine's Day my senior year and I'm starting my junior year of college on Monday!!!
634804736114446000,neutral,@brandy_la @SwanOfQueens going in February. There is a whole large group planning to go around Valentine's Day.
634838269885313000,positive,Over the moon to announce that me and April are expecting our own tiny human! Due on Valentine's Day! http://t.co/6uvyOODhCb
634847054045532000,positive,"@FANEXPOCANADA Left to right: Raven, Logan, Beast, and Jean Grey. It may have been the best Valentine's Day ever. (I volunteer at the SPCA)"
635025649351192000,positive,"If we go to London on Valentine's Day, I will attend Bend It Like Beckham on the 12th or 13th. I WILL BE THERE"
635048363293999000,negative,"900 Jews were burnt alive on 14 February 1349 in the ""Valentine's Day"" Strasbourg massacre, where the plague had not yet affected the city"
635629000556199000,positive,Not Available
635990494783389000,positive,@fancytmh omg 7th grade Valentine's Day was so eventful im laughing just thinking about it
636026561750286000,neutral,"Just uploaded ""Guilty Pleasures - Friday the 13th vs. Valentine's Day - F..."" to @mixcloud https://t.co/h1sgcF2sg3 Listen up!"
636372201453649000,neutral,What's it like to have a girlfriend? I got a Valentine's Day heart with a piece of candy in 7th grade. Basically the same thing.
637341632476479000,negative,@jnmccrmck It may as well be Halloween because people are just as fake on Valentine's Day. BOOM #GOTEEM
637415649187270000,positive,"Oh dear.. so many love confessions today! It may be my birthday, but it's not Valentine's Day. Hehe.. either way, thank you very much!"
637439523694051000,negative,"See this is my struggle. Don't  give me a Valentine's Day gift as a present, my birthday is the 16th not the 14th https://t.co/xlP7AYnfbQ"
637498027054272000,neutral,"Ask a 10-year-old when is the Valentine's Day, and he will tell you precisely. But come August 29 every year, and... http://t.co/WSegn9IauA"
637856016034611000,positive,Not Available
638791271033737000,positive,Dallas in February! What better way to spend Valentine's Day than with my precious family!
638849034761822000,neutral,"But nah...Feb is cool. It's my little brother's bday that month and MJs, MLK day, Presidents' Day, Mardi Gras, Valentine's Day, Ash Wed, etc"
638877711058931000,negative,Not Available
639198619074195000,positive,Not Available
639436628168015000,positive,Not Available
640300670667616000,neutral,"Baylee: ""I've had a boyfriend for every Valentine's Day since 5th grade"" Hallie: ""mines the opposite .."""
640329556461752000,negative,Get me Valentine's Day hearts for Feb. 14 and I'm taking it as a sign you're breaking up with me. Love won't make you eat those things.
640536809923981000,positive,welp guys. this is the last sunday with no football until February 14th. Valentine's Day. let's enjoy it while it lasts #GiantsNation
640554259013046000,positive,This is the last Sunday without football until Valentine's Day. I couldn't be happier
640556025918062000,positive,Today is the last Sunday I have to decide how to use my afternoon until Valentine's Day! #NFL #Football #SundayAfternoons #Excitement
640570797279436000,neutral,Valentine's Day is now the next Sunday without football.. Makes sense why most guys hate it haha
640582981388644000,positive,"The next Sunday there's no meaningful NFL football on, it will be Valentine's Day. Thank you sweet baby Jesus."
640615130284228000,positive,"It's been a long wait, but this is the last Sunday without football until Valentine's Day! We're in it for the long haul #Football #NFL"
640649402265280000,positive,Not Available
640671195235491000,neutral,hope everyone enjoyed the last Sunday w/out NFL games til Valentine's Day. #today's office #backtofootball http://t.co/RbF8NpnWY7
640672034289229000,positive,ATTENTION! This is the last Sunday with no NFL game until...  Valentine's Day.  **fist pump**  **touchdown dance**  (h/t @NFLprguy)
640683365838950000,neutral,Fun fact: Today is the last Sunday until Valentine's Day without an NFL Football game! Cheers to that. Make... http://t.co/O0gqPv70cj
640684648801136000,negative,This is the last agonizing Sunday of the year. No more of these until Valentine's Day.
640696722914590000,neutral,Not Available
640756256668430000,neutral,@thefentybarb Valentine's Day. I think it appeared on the charts for the first time on April 29th.
